Chatting 64,139.0,61.0,14.714285714285714,0.0,11.0,33.0,10.48076923076923,0.0,3.0,34.0,9.852713178294573,0.0,17.0,26.0,11.475,0.0,5.0,43.0,12.422413793103448,0.0,
Chatting 65,8.0,10.0,2.2184873949579833,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,8.0,2.317829457364341,0.0,0.0,4.0,1.35,0.0,2.0,6.0,2.7327586206896552,0.0,
Chatting 66,25.0,16.0,4.495798319327731,0.0,0.0,5.0,1.4615384615384615,0.0,0.0,14.0,4.162790697674419,0.0,0.0,11.0,3.0,0.0,0.0,11.0,3.353448275862069,0.0,
Chatting 67,225.0,81.0,21.369747899159663,0.0,16.0,50.0,14.423076923076923,0.0,0.0,35.0,9.286821705426357,0.0,126.0,60.0,45.675,0.0,43.0,75.0,28.017241379310345,0.0,
Chatting 68,10.0,19.0,2.100840336134454,0.0,3.0,13.0,4.019230769230769,0.0,0.0,8.0,2.1782945736434107,0.0,0.0,6.0,1.7,0.0,2.0,12.0,3.6120689655172415,0.0,
Chatting 69,11.0,30.0,3.3865546218487395,0.0,5.0,32.0,8.846153846153847,0.0,2.0,19.0,5.8604651162790695,0.0,19.0,23.0,10.95,0.0,14.0,18.0,8.137931034482758,0.0,
Chatting 70,10.0,15.0,2.823529411764706,0.0,0.0,7.0,1.9807692307692308,0.0,0.0,10.0,3.0697674418604652,0.0,1.0,9.0,2.8,0.0,0.0,8.0,2.163793103448276,0.0,
Chatting 71,5.0,7.0,1.1428571428571428,0.0,0.0,4.0,1.0769230769230769,0.0,0.0,3.0,0.875968992248062,0.0,2.0,4.0,1.7,0.0,0.0,6.0,1.603448275862069,0.0,
Chatting 72,32.0,75.0,7.957983193277311,0.0,26.0,84.0,24.75,0.0,4.0,50.0,14.51937984496124,0.0,83.0,56.0,35.575,0.0,52.0,50.0,24.439655172413794,0.0,
Chatting 73,3.0,6.0,0.9411764705882353,0.0,0.0,4.0,1.1153846153846154,0.0,0.0,3.0,0.813953488372093,0.0,2.0,3.0,1.625,0.0,0.0,2.0,0.5517241379310345,0.0,
Chatting 74,12.0,23.0,2.689075630252101,0.0,1.0,15.0,4.076923076923077,0.0,0.0,8.0,2.201550387596899,0.0,11.0,12.0,6.525,0.0,3.0,12.0,3.9482758620689653,0.0,
Chatting 75,1.0,3.0,0.5294117647058824,0.0,1.0,3.0,1.0192307692307692,0.0,0.0,3.0,0.6976744186046512,0.0,0.0,3.0,0.75,0.0,0.0,3.0,0.8879310344827587,0.0,
Chatting 76,2.0,3.0,0.5546218487394958,0.0,0.0,2.0,0.5576923076923077,0.0,0.0,2.0,0.4496124031007752,0.0,0.0,3.0,0.825,0.0,0.0,3.0,0.8706896551724138,0.0,
Chatting 77,32.0,16.0,4.453781512605042,0.0,1.0,8.0,2.326923076923077,0.0,0.0,12.0,3.2713178294573644,0.0,3.0,8.0,3.25,0.0,3.0,12.0,4.439655172413793,0.0,
Chatting 78,43.0,25.0,6.546218487394958,0.0,0.0,8.0,2.076923076923077,0.0,0.0,10.0,2.751937984496124,0.0,10.0,11.0,6.05,0.0,4.0,23.0,7.655172413793103,0.0,
Chatting 79,128.0,42.0,12.554621848739496,0.0,2.0,10.0,3.5,0.0,3.0,29.0,8.209302325581396,0.0,9.0,19.0,8.025,0.0,10.0,23.0,9.14655172413793,0.0,
Chatting 80,20.0,27.0,4.050420168067227,0.0,0.0,16.0,4.115384615384615,0.0,0.0,11.0,3.2170542635658914,0.0,0.0,12.0,3.5,0.0,3.0,18.0,5.698275862068965,0.0,
Chatting 81,1.0,1.0,0.15126050420168066,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0.28448275862068967,0.0,
Chatting 82,80.0,46.0,10.663865546218487,0.0,0.0,10.0,2.4615384615384617,0.0,0.0,21.0,5.4186046511627906,0.0,36.0,19.0,14.4,0.0,23.0,38.0,16.17241379310345,0.0,
Chatting 83,109.0,38.0,11.46218487394958,0.0,3.0,20.0,5.730769230769231,0.0,0.0,16.0,4.4728682170542635,0.0,24.0,15.0,10.475,0.0,8.0,31.0,10.129310344827585,0.0,
Chatting 84,6.0,9.0,1.815126050420168,0.0,0.0,2.0,0.4423076923076923,0.0,0.0,8.0,2.2093023255813953,0.0,0.0,6.0,1.75,0.0,0.0,3.0,1.1810344827586208,0.0,
Chatting 85,65.0,22.0,7.579831932773109,0.0,0.0,8.0,2.230769230769231,0.0,0.0,19.0,5.4186046511627906,0.0,9.0,12.0,5.825,0.0,0.0,10.0,2.9482758620689653,0.0,
Chatting 86,27.0,22.0,4.815126050420168,0.0,0.0,5.0,1.1923076923076923,0.0,0.0,20.0,5.3565891472868215,0.0,11.0,10.0,6.025,0.0,0.0,6.0,1.9913793103448276,0.0,
Chatting 87,2.0,5.0,1.0252100840336134,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,1.0,0.4496124031007752,0.0,0.0,1.0,0.225,0.0,0.0,5.0,1.8103448275862069,0.0,
Chatting 88,20.0,17.0,3.80672268907563,0.0,0.0,5.0,1.4423076923076923,0.0,0.0,15.0,4.007751937984496,0.0,1.0,8.0,2.775,0.0,0.0,11.0,3.2758620689655173,0.0,
Chatting 89,111.0,64.0,13.142857142857142,0.0,5.0,23.0,6.480769230769231,0.0,1.0,28.0,7.790697674418604,0.0,90.0,41.0,32.425,0.0,9.0,35.0,11.327586206896552,0.0,
Chatting 90,137.0,46.0,13.731092436974789,0.0,3.0,11.0,3.6153846153846154,0.0,0.0,24.0,6.441860465116279,0.0,45.0,23.0,17.95,0.0,2.0,25.0,7.275862068965517,0.0,
Chatting 91,35.0,34.0,5.605042016806722,0.0,7.0,17.0,5.865384615384615,0.0,7.0,24.0,8.224806201550388,0.0,6.0,14.0,5.525,0.0,2.0,17.0,5.517241379310345,0.0,
Chatting 92,14.0,15.0,3.0588235294117645,0.0,0.0,7.0,1.9038461538461537,0.0,0.0,14.0,3.8294573643410854,0.0,0.0,9.0,2.45,0.0,3.0,7.0,3.0344827586206895,0.0,
Chatting 93,48.0,62.0,7.974789915966387,0.0,15.0,32.0,10.923076923076923,0.0,4.0,31.0,9.271317829457365,0.0,7.0,25.0,8.475,0.0,11.0,38.0,12.560344827586206,0.0,
Chatting 94,112.0,75.0,14.176470588235293,0.0,18.0,41.0,13.826923076923077,0.0,13.0,59.0,18.06201550387597,0.0,70.0,40.0,27.4,0.0,4.0,28.0,8.982758620689655,0.0,
Chatting 95,5.0,12.0,1.5798319327731092,0.0,1.0,2.0,0.7307692307692307,0.0,0.0,8.0,2.0,0.0,4.0,6.0,3.075,0.0,2.0,8.0,2.8620689655172415,0.0,
Chatting 96,35.0,44.0,7.369747899159663,0.0,5.0,28.0,8.51923076923077,0.0,2.0,34.0,9.883720930232558,0.0,4.0,21.0,6.675,0.0,5.0,23.0,7.836206896551724,0.0,
