Mtest4,false,1527501600658
sensor1_Humidity,44.36256044896643,1527505709480
sensor1_Brightness,53.0,1527505709481
tiltAircon1_Pitch,-153.25,1527505709665
tiltAircon1_Roll,177.99,1527505709665
seat2BOccupied,true,1527505709665
totalSeatCount,8,1527505709665
SoundC,75.93060245540138,1527505711875
SoundC,75.93060245540138,1527505711875
Present,97,1527505711879
Present,97,1527505711879
Aircon1Power,On,1527505712206
SoundWindow0,74.42818299351424,1527505713864
SoundWindow1,64.6241792874325,1527505713866
seat2BOccupied,false,1527505714350
totalSeatCount,7,1527505714350
sensor0_Temperature,25.31,1527505715768
sensor0_Humidity,45.47243937437384,1527505715768
sensor0_Brightness,74.0,1527505715769
sensor1_Temperature,24.25,1527505715769
sensor1_Humidity,44.36256044896643,1527505715769
sensor1_Brightness,53.0,1527505715769
SoundCenter0,70.42479276371026,1527505716174
SoundCenter1,73.52537648023743,1527505716176
SoundCenter2,66.69107118423173,1527505716177
SoundWall0,72.78437019219369,1527505716922
SoundWall1,73.50972896618177,1527505716930
SoundWall2,72.97829088404792,1527505716944
tiltAircon0_Pitch,-145.84,1527505718350
tiltAircon0_Roll,179.52,1527505718350
Mtest8,true,1527505720350
SoundC,72.26372429269907,1527505721884
SoundC,72.26372429269907,1527505721884
Present,80,1527505721887
Present,80,1527505721887
sensor0_Temperature,25.31,1527505722062
sensor0_Humidity,45.47243937437384,1527505722063
sensor0_Brightness,74.0,1527505722063
sensor1_Temperature,24.25,1527505722064
sensor1_Humidity,44.36256044896643,1527505722064
sensor1_Brightness,53.0,1527505722065
Aircon0Power,On,1527505722659
SoundWindow0,74.279632000492,1527505723864
SoundWindow1,64.71656001574516,1527505723866
seat2BOccupied,true,1527505724856
totalSeatCount,8,1527505724856
SoundCenter0,71.26498667863403,1527505726174
SoundCenter1,73.94927430345034,1527505726176
SoundCenter2,67.5928044712671,1527505726176
SoundWall0,72.89668669510299,1527505726922
SoundWall1,73.58234698022774,1527505726930
SoundWall2,72.95719995078026,1527505726944
sensor0_Temperature,25.31,1527505728400
sensor0_Humidity,45.47243937437384,1527505728401
sensor0_Brightness,74.0,1527505728401
sensor1_Temperature,24.25,1527505728402
sensor1_Humidity,44.36256044896643,1527505728402
sensor1_Brightness,53.0,1527505728402
SoundC,77.19920484509075,1527505731893
SoundC,77.19920484509075,1527505731893
Present,104,1527505731896
Present,104,1527505731896
SoundWindow0,73.92728905662948,1527505733864
SoundWindow1,64.57589499928824,1527505733866
sensor0_Temperature,25.31,1527505734697
sensor0_Humidity,45.47243937437384,1527505734697
sensor0_Brightness,74.0,1527505734698
sensor1_Temperature,24.25,1527505734699
sensor1_Humidity,44.36256044896643,1527505734699
sensor1_Brightness,53.0,1527505734700
seat2BOccupied,false,1527505734829
totalSeatCount,7,1527505734829
SoundCenter0,70.99586456714111,1527505736174
SoundCenter1,73.61831080496144,1527505736176
SoundCenter2,66.62113374738979,1527505736176
SoundWall0,72.10792007132353,1527505736922
SoundWall1,72.86146965637717,1527505736930
SoundWall2,71.8329319913537,1527505736944
Mtest5,true,1527505739829
seat2BOccupied,true,1527505740830
totalSeatCount,8,1527505740830
Mtest3,false,1527505740830
sensor0_Temperature,25.31,1527505740994
sensor0_Humidity,45.47243937437384,1527505740994
sensor0_Brightness,74.0,1527505740995
sensor1_Temperature,24.25,1527505740995
sensor1_Humidity,44.36256044896643,1527505740996
sensor1_Brightness,53.0,1527505740996
SoundC,74.91204818426347,1527505741902
SoundC,74.91204818426347,1527505741902
Present,95,1527505741905
Present,95,1527505741905
Mtest6,true,1527505742007
SoundWindow0,74.16191392967568,1527505743864
SoundWindow1,64.13580338830236,1527505743866
SoundCenter0,70.86635456593459,1527505746174
SoundCenter1,73.50229225398677,1527505746176
SoundCenter2,66.49052013571996,1527505746177
SoundWall0,71.23509151918418,1527505746922
SoundWall1,72.13171384392348,1527505746930
SoundWall2,70.89666137401349,1527505746944
sensor0_Temperature,25.31,1527505747286
sensor0_Humidity,45.47243937437384,1527505747287
sensor0_Brightness,74.0,1527505747287
sensor1_Temperature,24.25,1527505747287
sensor1_Humidity,44.36256044896643,1527505747288
sensor1_Brightness,53.0,1527505747288
tiltTest_Pitch,3.08,1527505748137
tiltTest_Roll,-0.87,1527505748137
SoundC,69.60540278108363,1527505751909
SoundC,69.60540278108363,1527505751909
Present,86,1527505751912
Present,86,1527505751912
Mtest8,true,1527505753137
sensor0_Temperature,25.31,1527505753580
sensor0_Humidity,45.47243937437384,1527505753581
sensor0_Brightness,74.0,1527505753582
sensor1_Temperature,24.25,1527505753582
sensor1_Humidity,44.36256044896643,1527505753582
sensor1_Brightness,53.0,1527505753583
SoundWindow0,75.21755691603832,1527505753864
SoundWindow1,65.0942530516604,1527505753866
SoundCenter0,71.86379842620002,1527505756174
SoundCenter1,73.836639323021,1527505756176
SoundCenter2,67.27289604009322,1527505756176
SoundWall0,72.4860844301159,1527505756922
SoundWall1,73.23166262858552,1527505756930
SoundWall2,72.27316548686227,1527505756944
sensor0_Temperature,25.31,1527505759912
sensor0_Humidity,45.47243937437384,1527505759913
sensor0_Brightness,74.0,1527505759913
sensor1_Temperature,24.25,1527505759913
sensor1_Humidity,44.36256044896643,1527505759914
sensor1_Brightness,53.0,1527505759914
SoundC,72.26372429269907,1527505761918
SoundC,72.26372429269907,1527505761918
Present,93,1527505761921
Present,93,1527505761921
SoundWindow0,74.56948135451445,1527505763864
SoundWindow1,64.50093440345185,1527505763866
SoundCenter0,70.57378047496566,1527505766174
SoundCenter1,72.92672367412122,1527505766176
SoundCenter2,66.27031821942279,1527505766177
sensor0_Temperature,25.31,1527505766209
sensor0_Humidity,45.47243937437384,1527505766210
sensor0_Brightness,74.0,1527505766210
sensor1_Temperature,24.25,1527505766211
sensor1_Humidity,44.36256044896643,1527505766211
sensor1_Brightness,53.0,1527505766212
SoundWall0,72.66195355555921,1527505766922
SoundWall1,73.49031974101041,1527505766930
SoundWall2,71.96738860273696,1527505766944
tiltAircon1_Pitch,-153.27,1527505769789
tiltAircon1_Roll,175.25,1527505769789
Mtest5,true,1527505770789
SoundC,67.01551720930587,1527505771927
SoundC,67.01551720930587,1527505771927
Present,93,1527505771930
Present,93,1527505771930
sensor0_Temperature,25.31,1527505772508
sensor0_Humidity,45.47243937437384,1527505772509
sensor0_Brightness,74.0,1527505772509
sensor1_Temperature,24.25,1527505772509
sensor1_Humidity,44.36256044896643,1527505772510
sensor1_Brightness,53.0,1527505772510
Aircon1Power,On,1527505773032
Mtest6,true,1527505773233
SoundWindow0,73.54018096182601,1527505773864
SoundWindow1,63.41695410578452,1527505773866
SoundCenter0,69.59495253051998,1527505776174
SoundCenter1,72.58715585753798,1527505776176
SoundCenter2,65.27690228520686,1527505776176
SoundWall0,71.00981332305263,1527505776922
SoundWall1,72.1702181457793,1527505776930
SoundWall2,69.74156801836914,1527505776944
tiltAircon0_Pitch,-146.84,1527505778386
tiltAircon0_Roll,178.91,1527505778386
sensor0_Temperature,25.31,1527505778810
sensor0_Humidity,45.47243937437384,1527505778811
sensor0_Brightness,74.0,1527505778811
sensor1_Temperature,24.25,1527505778812
sensor1_Humidity,44.36256044896643,1527505778812
sensor1_Brightness,53.0,1527505778812
SoundC,77.50193375604124,1527505781935
SoundC,77.50193375604124,1527505781935
Present,103,1527505781938
Present,103,1527505781938
Mtest8,true,1527505783386
SoundWindow0,73.2766624076286,1527505783864
SoundWindow1,63.07840801540438,1527505783866
sensor0_Temperature,25.31,1527505785099
sensor0_Humidity,45.47243937437384,1527505785099
sensor0_Brightness,74.0,1527505785100
sensor1_Temperature,24.25,1527505785100
sensor1_Humidity,44.36256044896643,1527505785100
sensor1_Brightness,53.0,1527505785101
Aircon0Power,On,1527505785833
SoundCenter0,69.16351694903838,1527505786174
SoundCenter1,72.47156364323192,1527505786176
SoundCenter2,65.25915636416981,1527505786176
SoundWall0,70.71317645474758,1527505786922
SoundWall1,72.13282680094238,1527505786930
SoundWall2,69.312022539671,1527505786944
seat2BOccupied,false,1527505790344
totalSeatCount,7,1527505790344
sensor0_Temperature,25.31,1527505791402
sensor0_Humidity,45.47243937437384,1527505791403
sensor0_Brightness,74.0,1527505791403
sensor1_Temperature,24.25,1527505791404
sensor1_Humidity,44.36256044896643,1527505791405
sensor1_Brightness,53.0,1527505791405
SoundC,70.0787016850011,1527505791940
SoundC,70.0787016850011,1527505791940
Present,96,1527505791943
Present,96,1527505791943
SoundWindow0,73.06903318176617,1527505793864
SoundWindow1,62.58627651623509,1527505793865
SoundCenter0,68.63001147232356,1527505796174
SoundCenter1,72.41101266392566,1527505796176
SoundCenter2,65.07803619903635,1527505796176
SoundWall0,69.85777128777116,1527505796922
SoundWall1,71.56327355277692,1527505796930
SoundWall2,68.34086716105425,1527505796944
sensor0_Temperature,25.31,1527505797691
sensor0_Humidity,45.47243937437384,1527505797692
sensor0_Brightness,74.0,1527505797693
sensor1_Temperature,24.25,1527505797693
sensor1_Humidity,44.36256044896643,1527505797694
sensor1_Brightness,53.0,1527505797695
SoundC,70.0787016850011,1527505801947
SoundC,70.0787016850011,1527505801947
Present,103,1527505801950
Present,103,1527505801950
SoundWindow0,72.54004499189305,1527505803864
SoundWindow1,62.38131197712594,1527505803866
sensor0_Temperature,25.31,1527505803984
sensor0_Humidity,45.47243937437384,1527505803985
sensor0_Brightness,74.0,1527505803986
sensor1_Temperature,24.25,1527505803986
sensor1_Humidity,44.36256044896643,1527505803987
sensor1_Brightness,53.0,1527505803987
SoundCenter0,68.86264180523634,1527505806174
SoundCenter1,72.87087820680622,1527505806176
SoundCenter2,65.22178491197215,1527505806177
SoundWall0,70.18329066196965,1527505806922
SoundWall1,71.83224092949976,1527505806930
SoundWall2,69.15400250024398,1527505806944
Mtest5,false,1527505807344
tiltTest_Pitch,5.78,1527505808344
tiltTest_Roll,-0.87,1527505808344
Mtest6,false,1527505809344
sensor0_Temperature,25.31,1527505810332
sensor0_Humidity,45.47243937437384,1527505810333
sensor0_Brightness,74.0,1527505810334
sensor1_Temperature,24.25,1527505810334
sensor1_Humidity,44.36256044896643,1527505810335
sensor1_Brightness,53.0,1527505810335
SoundC,67.01551720930587,1527505811954
SoundC,67.01551720930587,1527505811954
Present,83,1527505811956
Present,83,1527505811956
SoundWindow0,72.72056950511127,1527505813864
SoundWindow1,62.6682702717306,1527505813866
SoundCenter0,68.9198514841661,1527505816174
SoundCenter1,72.93780978717244,1527505816176
SoundCenter2,65.21977394894117,1527505816176
sensor0_Temperature,25.31,1527505816617
sensor0_Humidity,45.47243937437384,1527505816617
sensor0_Brightness,74.0,1527505816618
sensor1_Temperature,24.25,1527505816618
sensor1_Humidity,44.36256044896643,1527505816619
sensor1_Brightness,53.0,1527505816619
SoundWall0,69.81959936058946,1527505816922
SoundWall1,71.467241263168,1527505816930
SoundWall2,69.3024379427745,1527505816944
Mtest8,false,1527505819344
SoundC,67.01551720930587,1527505821961
SoundC,67.01551720930587,1527505821961
Present,111,1527505821964
Present,111,1527505821964
sensor0_Temperature,25.31,1527505822910
sensor0_Humidity,45.47243937437384,1527505822910
sensor0_Brightness,74.0,1527505822911
sensor1_Temperature,24.25,1527505822911
sensor1_Humidity,44.36256044896643,1527505822911
sensor1_Brightness,53.0,1527505822911
SoundWindow0,72.96856927531704,1527505823864
SoundWindow1,63.664894606753506,1527505823866
SoundCenter0,69.88619335246209,1527505826174
SoundCenter1,73.79416430239772,1527505826176
SoundCenter2,65.79920399038078,1527505826177
SoundWall0,69.78975643825103,1527505826922
SoundWall1,71.19648214719079,1527505826930
SoundWall2,69.50406004002524,1527505826944
sensor0_Temperature,25.31,1527505829213
sensor0_Humidity,45.47243937437384,1527505829213
sensor0_Brightness,74.0,1527505829214
sensor1_Temperature,24.25,1527505829214
sensor1_Humidity,44.36256044896643,1527505829214
sensor1_Brightness,53.0,1527505829214
tiltAircon1_Pitch,-153.25,1527505829344
tiltAircon1_Roll,178.44,1527505829344
SoundC,69.11838317407611,1527505831966
SoundC,69.11838317407611,1527505831966
Present,86,1527505831970
Present,86,1527505831970
SoundWindow0,72.93400069118239,1527505833864
SoundWindow1,64.12546113518503,1527505833865
sensor0_Temperature,25.31,1527505835507
sensor0_Humidity,45.47243937437384,1527505835508
sensor0_Brightness,74.0,1527505835508
sensor1_Temperature,24.25,1527505835509
sensor1_Humidity,44.36256044896643,1527505835509
sensor1_Brightness,53.0,1527505835510
SoundCenter0,70.70026948869327,1527505836174
SoundCenter1,74.47400207764504,1527505836176
SoundCenter2,65.98088198659072,1527505836176
SoundWall0,70.50795535835802,1527505836922
SoundWall1,71.76913936254635,1527505836930
SoundWall2,70.61558743240397,1527505836944
tiltAircon0_Pitch,-147.58,1527505839344
tiltAircon0_Roll,178.44,1527505839344
sensor0_Temperature,25.31,1527505841794
sensor0_Humidity,45.47243937437384,1527505841795
sensor0_Brightness,74.0,1527505841796
sensor1_Temperature,24.25,1527505841798
sensor1_Humidity,44.36256044896643,1527505841799
sensor1_Brightness,53.0,1527505841800
SoundC,70.987085069563,1527505841974
SoundC,70.987085069563,1527505841974
Present,88,1527505841978
Present,88,1527505841978
SoundWindow0,73.01688581917986,1527505843864
SoundWindow1,64.57747737116513,1527505843865
SoundCenter0,71.05671265139897,1527505846174
SoundCenter1,74.49358207796233,1527505846176
SoundCenter2,65.85603470259387,1527505846177
SoundWall0,71.10791268266911,1527505846922
SoundWall1,72.07043201219955,1527505846930
SoundWall2,71.22252420323247,1527505846944
sensor0_Temperature,25.31,1527505848088
sensor0_Humidity,45.47243937437384,1527505848089
sensor0_Brightness,74.0,1527505848089
sensor1_Temperature,24.25,1527505848090
sensor1_Humidity,44.36256044896643,1527505848090
sensor1_Brightness,53.0,1527505848090
SoundC,72.66858725677886,1527505851983
SoundC,72.66858725677886,1527505851983
Present,100,1527505851987
Present,100,1527505851987
SoundWindow0,72.83635716283896,1527505853864
SoundWindow1,64.73526075302158,1527505853963
sensor0_Temperature,25.31,1527505854385
sensor0_Humidity,45.47243937437384,1527505854386
sensor0_Brightness,74.0,1527505854386
sensor1_Temperature,24.25,1527505854387
sensor1_Humidity,44.36256044896643,1527505854387
sensor1_Brightness,53.0,1527505854388
SoundCenter0,70.96892851087932,1527505856174
SoundCenter1,74.05209365354901,1527505856176
SoundCenter2,65.85354985291794,1527505856176
SoundWall0,71.4853242919251,1527505856922
SoundWall1,72.47099979631751,1527505856930
SoundWall2,71.58645008752715,1527505856944
sensor0_Temperature,25.31,1527505860681
sensor0_Humidity,45.47243937437384,1527505860681
sensor0_Brightness,74.0,1527505860682
sensor1_Temperature,24.25,1527505860682
sensor1_Humidity,44.36256044896643,1527505860682
sensor1_Brightness,53.0,1527505860682
SoundC,73.82773649063114,1527505861992
SoundC,73.82773649063114,1527505861992
Present,104,1527505861996
Present,104,1527505861996
SoundWindow0,73.55102670000264,1527505863864
SoundWindow1,64.77242027146649,1527505863865
Mtest5,true,1527505864344
Mtest8,true,1527505864344
InferredPresence,false,1527505865361
InferredPresence,true,1527505865371
SoundCenter0,71.26403290279073,1527505866174
SoundCenter1,73.55086474623322,1527505866176
SoundCenter2,65.78780303794927,1527505866177
Aircon1Power,On,1527505866836
Aircon0Power,On,1527505866838
SoundWall0,72.06997651955083,1527505866922
SoundWall1,73.0328011437765,1527505866930
SoundWall2,71.23665395534513,1527505866944
sensor0_Temperature,25.31,1527505866978
sensor0_Humidity,45.47243937437384,1527505866978
sensor0_Brightness,74.0,1527505866979
sensor1_Temperature,24.25,1527505866979
sensor1_Humidity,44.36256044896643,1527505866979
sensor1_Brightness,53.0,1527505866980
tiltTest_Pitch,5.62,1527505868079
tiltTest_Roll,-0.87,1527505868079
SoundC,75.25847282855663,1527505872001
SoundC,75.25847282855663,1527505872001
Present,89,1527505872005
Present,89,1527505872005
sensor0_Temperature,25.31,1527505873298
sensor0_Humidity,45.47243937437384,1527505873299
sensor0_Brightness,74.0,1527505873300
sensor1_Temperature,24.25,1527505873300
sensor1_Humidity,44.36256044896643,1527505873300
sensor1_Brightness,53.0,1527505873301
SoundWindow0,72.57658958144408,1527505873864
SoundWindow1,64.10839294357558,1527505873865
seat2BOccupied,true,1527505875079
totalSeatCount,8,1527505875079
SoundCenter0,70.9682672442339,1527505876174
SoundCenter1,73.53873082587576,1527505876176
SoundCenter2,65.38457337770217,1527505876177
SoundWall0,72.04178405312479,1527505876922
SoundWall1,73.01998149723673,1527505876930
SoundWall2,70.69184494554331,1527505876944
sensor0_Temperature,25.31,1527505879592
sensor0_Humidity,45.47243937437384,1527505879593
sensor0_Brightness,74.0,1527505879593
sensor1_Temperature,24.25,1527505879594
sensor1_Humidity,44.36256044896643,1527505879594
sensor1_Brightness,53.0,1527505879595
seat2BOccupied,false,1527505880612
totalSeatCount,7,1527505880612
SoundC,68.0998289029382,1527505882010
SoundC,68.0998289029382,1527505882010
Present,90,1527505882013
Present,90,1527505882013
SoundWindow0,72.89297981663556,1527505883864
SoundWindow1,63.721858464066244,1527505883865
sensor0_Temperature,25.31,1527505885906
sensor0_Humidity,45.47243937437384,1527505885907
sensor0_Brightness,74.0,1527505885907
sensor1_Temperature,24.25,1527505885908
sensor1_Humidity,44.36256044896643,1527505885908
sensor1_Brightness,53.0,1527505885909
SoundCenter0,70.77686695251772,1527505886174
SoundCenter1,72.89826187615093,1527505886176
SoundCenter2,65.01871028710143,1527505886177
SoundWall0,72.33962093585792,1527505886922
SoundWall1,73.11523408244962,1527505886930
SoundWall2,70.29198386453024,1527505886944
tiltAircon1_Pitch,-152.44,1527505890612
tiltAircon1_Roll,180.63,1527505890612
SoundC,73.82773649063114,1527505892016
SoundC,73.82773649063114,1527505892016
Present,87,1527505892019
Present,87,1527505892019
sensor0_Temperature,25.31,1527505892209
sensor0_Humidity,45.47243937437384,1527505892209
sensor0_Brightness,74.0,1527505892209
sensor1_Temperature,24.25,1527505892210
sensor1_Humidity,44.36256044896643,1527505892210
sensor1_Brightness,53.0,1527505892211
SoundWindow0,72.29948763015425,1527505893864
SoundWindow1,63.332022681630924,1527505893865
Mtest5,true,1527505894612
Mtest8,true,1527505894612
SoundCenter0,71.30419621819811,1527505896174
SoundCenter1,72.71301021883521,1527505896176
SoundCenter2,65.72674992568444,1527505896177
SoundWall0,72.47398173305328,1527505896922
SoundWall1,73.62671203818398,1527505896930
Aircon1Power,On,1527505896937
SoundWall2,70.5994567949518,1527505896944
sensor0_Temperature,25.31,1527505898542
sensor0_Humidity,45.47243937437384,1527505898543
sensor0_Brightness,74.0,1527505898544
sensor1_Temperature,24.25,1527505898544
sensor1_Humidity,44.36256044896643,1527505898546
sensor1_Brightness,53.0,1527505898546
tiltAircon0_Pitch,-148.3,1527505899307
tiltAircon0_Roll,178.21,1527505899307
SoundC,65.8563679754536,1527505902023
SoundC,65.8563679754536,1527505902023
Present,92,1527505902026
Present,92,1527505902026
SoundWindow0,71.89587351276533,1527505903864
SoundWindow1,62.89253906766809,1527505903865
sensor0_Temperature,25.31,1527505904839
sensor0_Humidity,45.47243937437384,1527505904839
sensor0_Brightness,74.0,1527505904840
sensor1_Temperature,24.25,1527505904840
sensor1_Humidity,44.36256044896643,1527505904840
sensor1_Brightness,53.0,1527505904840
SoundCenter0,70.33986605640195,1527505906174
SoundCenter1,72.05510894634162,1527505906176
SoundCenter2,65.14884106282132,1527505906177
SoundWall0,71.55236052934188,1527505906922
SoundWall1,72.49144477611043,1527505906930
SoundWall2,69.73066351539588,1527505906944
sensor0_Temperature,25.31,1527505911134
sensor0_Humidity,45.47243937437384,1527505911135
sensor0_Brightness,74.0,1527505911136
sensor1_Temperature,24.25,1527505911138
sensor1_Humidity,44.36256044896643,1527505911139
sensor1_Brightness,53.0,1527505911140
SoundC,70.0787016850011,1527505912031
SoundC,70.0787016850011,1527505912031
Present,108,1527505912034
Present,108,1527505912034
SoundWindow0,71.96248363606932,1527505913864
SoundWindow1,63.05782020246981,1527505913865
SoundCenter0,70.57057863008653,1527505916174
SoundCenter1,71.97788602694818,1527505916176
SoundCenter2,65.25027647307786,1527505916176
SoundWall0,71.5068049592163,1527505916922
SoundWall1,71.95483961748513,1527505916930
SoundWall2,69.87106985977233,1527505916944
sensor0_Temperature,25.31,1527505917437
sensor0_Humidity,45.47243937437384,1527505917437
sensor0_Brightness,74.0,1527505917438
sensor1_Temperature,24.25,1527505917438
sensor1_Humidity,44.36256044896643,1527505917438
sensor1_Brightness,53.0,1527505917438
SoundC,76.89092096632638,1527505922037
SoundC,76.89092096632638,1527505922037
Present,95,1527505922040
Present,95,1527505922040
sensor0_Temperature,25.31,1527505923753
sensor0_Humidity,45.47243937437384,1527505923754
sensor0_Brightness,74.0,1527505923755
sensor1_Temperature,24.25,1527505923755
sensor1_Humidity,44.36256044896643,1527505923756
sensor1_Brightness,53.0,1527505923756
SoundWindow0,71.44707684359409,1527505923864
SoundWindow1,62.92840731412125,1527505923866
SoundCenter0,70.21500161773275,1527505926174
SoundCenter1,71.55525479053274,1527505926176
SoundCenter2,65.19244656476776,1527505926177
SoundWall0,70.63618101004722,1527505926922
SoundWall1,71.63691545162331,1527505926930
SoundWall2,69.45836472882759,1527505926944
Mtest8,true,1527505927307
tiltTest_Pitch,3.09,1527505928241
tiltTest_Roll,-0.87,1527505928241
Aircon0Power,On,1527505929723
sensor0_Temperature,25.31,1527505930052
sensor0_Humidity,45.47243937437384,1527505930052
sensor0_Brightness,74.0,1527505930053
sensor1_Temperature,24.25,1527505930053
sensor1_Humidity,44.36256044896643,1527505930053
sensor1_Brightness,53.0,1527505930053
Mtest5,false,1527505931241
SoundC,73.82773649063114,1527505932042
SoundC,73.82773649063114,1527505932042
Present,93,1527505932045
Present,93,1527505932045
SoundWindow0,71.16027787940759,1527505933864
SoundWindow1,62.527547218375304,1527505933866
SoundCenter0,69.76067405167454,1527505936174
SoundCenter1,71.51615467390646,1527505936176
SoundCenter2,64.88888719911782,1527505936177
sensor0_Temperature,25.31,1527505936341
sensor0_Humidity,45.47243937437384,1527505936342
sensor0_Brightness,74.0,1527505936343
sensor1_Temperature,24.25,1527505936344
sensor1_Humidity,44.36256044896643,1527505936345
sensor1_Brightness,53.0,1527505936346
SoundWall0,70.13687025635276,1527505936922
SoundWall1,71.31543958707034,1527505936930
SoundWall2,69.44944446853681,1527505936944
seat2BOccupied,true,1527505940241
totalSeatCount,8,1527505940241
SoundC,74.19700410241327,1527505942047
SoundC,74.19700410241327,1527505942047
Present,87,1527505942050
Present,87,1527505942050
sensor0_Temperature,25.31,1527505942650
sensor0_Humidity,45.47243937437384,1527505942651
sensor0_Brightness,74.0,1527505942651
sensor1_Temperature,24.25,1527505942651
sensor1_Humidity,44.36256044896643,1527505942652
sensor1_Brightness,53.0,1527505942652
Mtest5,true,1527505942751
SoundWindow0,70.42315331354618,1527505943864
SoundWindow1,62.05902168453055,1527505943866
seat2BOccupied,false,1527505945432
totalSeatCount,7,1527505945432
SoundCenter0,69.53521918853636,1527505946174
SoundCenter1,71.37333694316908,1527505946176
SoundCenter2,65.02884058833918,1527505946177
SoundWall0,69.85981583835282,1527505946922
SoundWall1,71.35044014409036,1527505946930
SoundWall2,69.26447501554512,1527505946944
sensor0_Temperature,25.31,1527505948945
sensor0_Humidity,45.47243937437384,1527505948946
sensor0_Brightness,74.0,1527505948948
sensor1_Temperature,24.25,1527505948948
sensor1_Humidity,44.36256044896643,1527505948949
sensor1_Brightness,53.0,1527505948951
tiltAircon1_Pitch,-153.54,1527505950432
tiltAircon1_Roll,177.85,1527505950432
seat2BOccupied,true,1527505950432
totalSeatCount,8,1527505950432
SoundC,77.19920484509075,1527505952056
SoundC,77.19920484509075,1527505952056
Present,92,1527505952059
Present,92,1527505952059
Aircon1Power,On,1527505952748
SoundWindow0,70.6664457671506,1527505953864
sensor0_Temperature,25.31,1527505955241
sensor0_Humidity,45.47243937437384,1527505955242
sensor0_Brightness,74.0,1527505955242
sensor1_Temperature,24.25,1527505955243
sensor1_Humidity,44.36256044896643,1527505955243
sensor1_Brightness,53.0,1527505955244
SoundWindow1,62.10575328773973,1527505956091
SoundCenter0,69.2358287279787,1527505956174
SoundCenter1,71.62672579078959,1527505956176
SoundCenter2,64.92219540555601,1527505956177
SoundWall0,69.88363630468413,1527505956922
SoundWall1,71.02415314319136,1527505956930
SoundWall2,68.85793233991716,1527505956944
tiltAircon0_Pitch,-152.34,1527505959991
tiltAircon0_Roll,179.22,1527505959991
Mtest8,true,1527505959991
sensor0_Temperature,25.31,1527505961541
sensor0_Humidity,45.47243937437384,1527505961542
sensor0_Brightness,74.0,1527505961542
sensor1_Temperature,24.25,1527505961542
sensor1_Humidity,44.36256044896643,1527505961543
sensor1_Brightness,53.0,1527505961543
SoundC,76.57687443958919,1527505962062
SoundC,76.57687443958919,1527505962062
Present,98,1527505962066
Present,98,1527505962066
Aircon0Power,On,1527505962190
SoundWindow0,71.41864242244331,1527505963865
SoundWindow1,62.45464095481455,1527505963865
SoundCenter0,69.9938320516359,1527505966174
SoundCenter1,72.68432539840163,1527505966176
SoundCenter2,66.36650647748151,1527505966177
SoundWall0,70.75933256026771,1527505966922
SoundWall1,72.18207991231061,1527505966930
SoundWall2,69.8847880081701,1527505966944
sensor0_Temperature,25.31,1527505967832
sensor0_Humidity,45.47243937437384,1527505967833
sensor0_Brightness,74.0,1527505967833
sensor1_Temperature,24.25,1527505967833
sensor1_Humidity,44.36256044896643,1527505967834
sensor1_Brightness,53.0,1527505967834
SoundC,79.48080653810413,1527505972068
SoundC,79.48080653810413,1527505972068
Present,90,1527505972072
Present,90,1527505972072
Mtest5,true,1527505972998
SoundWindow0,72.584244509955,1527505973865
SoundWindow1,63.60304062201762,1527505973865
sensor0_Temperature,25.31,1527505974130
sensor0_Humidity,45.47243937437384,1527505974131
sensor0_Brightness,74.0,1527505974132
sensor1_Temperature,24.25,1527505974133
sensor1_Humidity,44.36256044896643,1527505974133
sensor1_Brightness,53.0,1527505974134
SoundCenter0,70.89622890016155,1527505976174
SoundCenter1,73.91470799984408,1527505976176
SoundCenter2,67.80685426904752,1527505976176
SoundWall0,72.49333912155019,1527505976922
SoundWall1,73.73290269537442,1527505976930
SoundWall2,71.7187843459585,1527505976944
sensor0_Temperature,25.31,1527505980426
sensor0_Humidity,45.47243937437384,1527505980427
sensor0_Brightness,74.0,1527505980427
sensor1_Temperature,24.25,1527505980428
sensor1_Humidity,44.36256044896643,1527505980429
sensor1_Brightness,53.0,1527505980429
seat2BOccupied,false,1527505980654
totalSeatCount,7,1527505980654
Mtest3,true,1527505981654
SoundC,68.0998289029382,1527505982076
SoundC,68.0998289029382,1527505982076
Present,91,1527505982083
Present,91,1527505982083
SoundWindow0,73.96440069345,1527505983865
SoundWindow1,64.79754896216618,1527505983865
seat2BOccupied,true,1527505985602
totalSeatCount,8,1527505985602
SoundCenter0,71.16941164749196,1527505986174
SoundCenter1,74.57319121252269,1527505986176
SoundCenter2,68.0998465214971,1527505986176
sensor0_Temperature,25.31,1527505986719
sensor0_Humidity,45.47243937437384,1527505986719
sensor0_Brightness,74.0,1527505986720
sensor1_Temperature,24.25,1527505986720
sensor1_Humidity,44.36256044896643,1527505986721
sensor1_Brightness,53.0,1527505986721
SoundWall0,73.37534467864127,1527505986922
SoundWall1,73.96273352097936,1527505986930
SoundWall2,72.97460944169288,1527505986944
tiltTest_Pitch,5.59,1527505988802
tiltTest_Roll,-0.93,1527505988802
seat2BOccupied,false,1527505990802
totalSeatCount,7,1527505990802
SoundC,70.0787016850011,1527505992087
SoundC,70.0787016850011,1527505992087
Present,94,1527505992093
Present,94,1527505992093
sensor0_Temperature,25.31,1527505993019
sensor0_Humidity,45.47243937437384,1527505993019
sensor0_Brightness,74.0,1527505993020
sensor1_Temperature,24.25,1527505993021
sensor1_Humidity,44.36256044896643,1527505993021
